476390  ,RAIN,NCM     ,1800-12-31,671,1001,T,2999-12-31,1974.0,,ID XREF 1           ,,
03627   ,WMO ,SYNOP   ,1800-12-31,671,1001,T,2999-12-31,1974.0,,ID XREF 1           ,,
418120  ,RAIN,CLMSN   ,1800-12-31,676,1001,F,2999-12-31,1990.0,,,,
418121  ,RAIN,CLMSN   ,1800-12-31,676,1001,F,2999-12-31,1990.0,,,,
4913    ,DCNN,CLMSN   ,1800-12-31,676,1001,F,2999-12-31,1990.0,,,,
608160  ,RAIN,CLMSN   ,1800-12-31,1046,1001,F,2999-12-31,1990.0,,,,
6921    ,DCNN,CLMSN   ,1800-12-31,1046,1001,F,2999-12-31,1990.0,,,,
6921    ,DCNN,HSUN3445,1800-12-31,1046,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
EGNS    ,ICAO,METAR   ,1800-12-31,1046,1001,F,2999-12-31,,WX_HRLY_OB  ,ID XREF 1           ,,
6921    ,DCNN,NCM     ,1800-12-31,1046,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,141.0
03204   ,WMO ,NCM     ,1800-12-31,1046,1001,F,2999-12-31,,,ID XREF 1           ,,141.0
03204   ,WMO ,SREW    ,1800-12-31,1046,1001,F,2999-12-31,,,ID XREF 1           ,,141.0
608161  ,RAIN,SREW    ,1800-12-31,1046,1001,F,2999-12-31,1996.0,,ID XREF 1           ,,141.0
03204   ,WMO ,SYNOP   ,1800-12-31,1046,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,141.0
608160  ,RAIN,WAHRAIN ,1800-12-31,1046,1001,T,2999-12-31,1996.0,,,,
592206  ,RAIN,CLMSN   ,1800-12-31,1055,1001,F,2999-12-31,1990.0,,,,
592207  ,RAIN,CLMSN   ,1800-12-31,1055,1001,F,2999-12-31,1990.0,,,,
700501  ,WIND,HWND6910,1800-12-31,1055,1001,F,2999-12-31,1996.0,,ID XREF 1           ,,
592207  ,RAIN,NCM     ,1800-12-31,1055,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,144.0
7005    ,DCNN,NCM     ,1800-12-31,1055,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,144.0
03210   ,WMO ,NCM     ,1800-12-31,1055,1001,F,2999-12-31,,,ID XREF 1           ,,144.0
03210   ,WMO ,SREW    ,1800-12-31,1055,1001,F,2999-12-31,,,ID XREF 1           ,,144.0
592207  ,RAIN,SREW    ,1800-12-31,1055,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,144.0
03210   ,WMO ,SYNOP   ,1800-12-31,1055,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,144.0
592206  ,RAIN,WADRAIN ,1800-12-31,1055,1001,T,2999-12-31,1996.0,,,,
593330  ,RAIN,CLMSN   ,1800-12-31,1060,1001,F,2999-12-31,1990.0,,,,
593331  ,RAIN,CLMSN   ,1800-12-31,1060,1001,F,2999-12-31,1990.0,,,,
593331  ,RAIN,NCM     ,1800-12-31,1060,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,145.0
7022    ,DCNN,NCM     ,1800-12-31,1060,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,145.0
03212   ,WMO ,NCM     ,1800-12-31,1060,1001,F,2999-12-31,,,ID XREF 1           ,,145.0
03212   ,WMO ,SREW    ,1800-12-31,1060,1001,F,2999-12-31,,,ID XREF 1           ,,145.0
593331  ,RAIN,SREW    ,1800-12-31,1060,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,145.0
03212   ,WMO ,SYNOP   ,1800-12-31,1060,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,145.0
